OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d
3665;5;NON;RUE DES;FOSSEES SAINT JACQUES;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344653288442984, 48.845419238478996], [2.345052826908042, 48.84521297663635], [2.3451660134384897, 48.84515720055864], [2.34516793978075, 48.84515663836739]]}";48.8452869435, 2.34491013092
3669;5;NON;RUE;THOUIN;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.347784901029545, 48.84461040548269], [2.347761170309317, 48.844588003378426], [2.347596912711491, 48.84454010820469]]}";48.844569686, 2.34769409773
3670;5;NON;RUE;BLAINVILLE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3481828749050466, 48.844423970181836], [2.348469080516207, 48.844456939486896], [2.3485857490680475, 48.84446828286046], [2.3486970369117337, 48.84447745521805], [2.3489975702016794, 48.84448908517296], [2.3491861132400205, 48.84449582196998]]}";48.8444691749, 2.34868380289
3674;5;NON;RUE;AMYOT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3470418530717896, 48.84344763847606], [2.3470359429068135, 48.843446589080045], [2.346873047808768, 48.84339620525982], [2.346617946649778, 48.843350088212134]]}";48.8433930462, 2.34683132037
3678;5;NON;RUE;CLOTAIRE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3445458106405357, 48.845387121138025], [2.344547202473748, 48.84538038069747], [2.344549736138707, 48.84537398137873], [2.344553335677794, 48.84536811502919], [2.3445578931791746, 48.84536295751819], [2.3445632720119343, 48.84535866346455], [2.3447899677900716, 48.84517264843888], [2.344895097941565, 48.84508504081404], [2.344903509508277, 48.84506980717547]]}";48.8452275785, 2.34472291513
3679;5;NON;RUE;LHOMOND;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344933607907724, 48.84501529785448], [2.3449455442171288, 48.84499368072013], [2.345084430832601, 48.844829761328484], [2.3452562520937916, 48.84462285995998]]}";48.8448181602, 2.345093494
3687;5;NON;RUE DES;CHANTIERS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3551314139237283, 48.84889035386556], [2.3542816457082942, 48.84915913858733]]}";48.8490247462, 2.35470652982
3700;5;NON;RUE DE L;HOTEL COLBERT;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.348668752632071, 48.85165956939279], [2.348784604910508, 48.851717612831195], [2.3487860478649476, 48.85171831853778]]}";48.8516889508, 2.34872739687
3704;5;NON;RUE;FREDERC SAUTON;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3489877180384005, 48.8507913179436], [2.3490319798042654, 48.85089047799441]]}";48.850840898, 2.34900984892
3709;5;NON;RUE;SAINT VICTOR;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3502433584268463, 48.848613916128606], [2.3504261272100475, 48.84863097057214], [2.350427628809237, 48.84862882704662]]}";48.8486225482, 2.35033603797
3711;5;NON;RUE DE;POISSY;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3516082367146787, 48.84791329075852], [2.351683775059681, 48.84791821435643], [2.3518503661325454, 48.84814874417176], [2.351868968269174, 48.84817502006425], [2.351914425021289, 48.848216313650255], [2.3519251150813694, 48.84822648466982], [2.3519995240009703, 48.84833158816495], [2.352169325584846, 48.84856510926838], [2.3523989039206756, 48.848877359971645], [2.352447643268571, 48.8489447272118], [2.352571730743692, 48.84911434709828], [2.3527463263503967, 48.8493541989494]]}";48.8486046804, 2.3521942876
3714;5;NON;RUE DES;BERNARDINS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3499279217764606, 48.84911583548802], [2.3502115228549703, 48.849504410550736]]}";48.849310123, 2.35006972232
3722;16;OUI;CARREFOUR DES;CASCADES;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.258904530603049, 48.858497645006956], [2.25880858300668, 48.85850076035401], [2.2587129833471566, 48.85850949830201], [2.2584909534167825, 48.85854381032803], [2.258410416738701, 48.85855708617293], [2.2583303619963937, 48.85857301234034], [2.2582504594608954, 48.85858952237867], [2.2581715290730804, 48.85861018612529], [2.2580660872338725, 48.8586376707505], [2.2579470371525647, 48.8586712476033], [2.257846716936993, 48.858704254198805], [2.2577673532959364, 48.858726409887126], [2.257727091376586, 48.85873319624405], [2.2576863127783606, 48.858735241413214], [2.2576455738899037, 48.85873251749005], [2.2575747412024447, 48.85872059742168], [2.2575045036107877, 48.8587055628495]]}";48.8586124999, 2.25820168686
3724;16;OUI;AVENUE DE L;HIPPODROME;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.257115460531969, 48.8585627311987], [2.2570220342493514, 48.85854206214942], [2.256927727557308, 48.85852587796832], [2.256346458304694, 48.85844265623024], [2.2557810580118396, 48.85836996211781], [2.255563435432279, 48.858343215352306], [2.2549985455255954, 48.858278619050076]]}";48.8584095068, 2.25605865716
3730;16;OUI;AVENUE DE L;HIPPODROME;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.250290731398056, 48.857911419248865], [2.250083375809168, 48.857908747358906], [2.249904506268834, 48.857906939975024], [2.249753696882853, 48.85790668085648], [2.2496132453669078, 48.85790760823396], [2.2494728187356285, 48.857910409945546], [2.2493071721786704, 48.85791486131753], [2.2491490234592586, 48.85791867320513], [2.248976265302745, 48.85792582470321], [2.2487795376960165, 48.85793625698931], [2.248530499212845, 48.85795349799919], [2.2483899411791235, 48.857963596065694], [2.2481920544881633, 48.857982255728466], [2.2480899861436354, 48.8579919089523], [2.2479139491104063, 48.85801001914454], [2.2477045329083287, 48.85803478225537], [2.2475552978440207, 48.8580551193197], [2.247296783195582, 48.85809467161857], [2.2471258265462075, 48.8581210482311], [2.2469504445764525, 48.858150718467144], [2.2467754637429826, 48.85818266946307], [2.246498009485299, 48.85823719946244], [2.246314421033851, 48.85827392716437], [2.246228146036798, 48.85829169475207], [2.246142264426781, 48.85831127564454], [2.2456705531396652, 48.858420856545344], [2.245582307418755, 48.85844265161938], [2.2454945342934782, 48.858466278108544], [2.245323267369991, 48.85851392554674], [2.245006673166386, 48.85861350115826]]}";48.8581192452, 2.24762922673
3741;9;NON;RUE;DE PROVENCE;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.342491350199333, 48.874060271006115], [2.342169243883899, 48.8740610618425]]}";48.8740606664, 2.34233029704
3743;9;NON;RUE;RICHER;VOIE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3464183980351416, 48.87404877198075], [2.3454299236417286, 48.874052940260746]]}";48.8740508561, 2.34592416084
3748;16;OUI;AVENUE DE L;HIPPODROME;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.256790651321199, 48.85835223733741], [2.2567513478025143, 48.85850062557536]]}";48.8584264315, 2.25677099956
3756;7;NON;RUE;AMELIE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.307790761162939, 48.857995401305836], [2.3076852728207715, 48.85838009020658], [2.307613230702402, 48.85864460628707], [2.3075149880787404, 48.858992271636055], [2.307355705048926, 48.85958974109757]]}";48.858792247, 2.30757203182
3757;7;NON;RUE;CLER;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.305926461181643, 48.85776323062798], [2.3057184394814927, 48.8581638815164], [2.3055895082300584, 48.85842348103271], [2.3053738969212545, 48.85884281069454], [2.305206473892374, 48.859165871995486]]}";48.8584646858, 2.30556673773
3770;7;NON;RUE DU;CHAMP DE MARS;AIRE PIETONNE;SANS MARQUAGE;;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.306746650070946, 48.856660557035404], [2.3059423610840035, 48.85648239241268]]}";48.8565714747, 2.30634450558
3773;7;NON;RUE;BOSQUET;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.305260842296037, 48.85580389903062], [2.3067608829344515, 48.85613816464303]]}";48.8559710318, 2.30601086262
3784;7;NON;RUE DE;GRENELLE;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3086229003126384, 48.857961563053124], [2.309555277956266, 48.858016545013776], [2.309811681586254, 48.858031706533325]]}";48.8579966186, 2.30921729191
3788;7;NON;RUE DE L;UNIVERSITE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3071376654605595, 48.86112215321001], [2.3080410405439276, 48.86112053885915], [2.309270727024943, 48.86112165669835], [2.3093202327099513, 48.86112194242689]]}";48.8611212165, 2.30822894916
3792;7;NON;AVENUE;ROBERT SCHUMAN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3068056867851126, 48.861681720314444], [2.3080146147986005, 48.86170496455732], [2.3081677762948534, 48.861707560373596]]}";48.8616947952, 2.30748672874
3794;7;NON;AVENUE;ROBERT SCHUMAN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3084373049955347, 48.86171168365206], [2.30923803614067, 48.861729990531714]]}";48.8617208371, 2.30883767057
3795;7;NON;RUE DU;PRE AUX CLERCS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3297965993515946, 48.8554813311779], [2.329810472398038, 48.8555233707905], [2.3298700130150998, 48.85568172366745], [2.3300699633264688, 48.85620096620327], [2.330282846647704, 48.856757663362124]]}";48.8561199023, 2.33003859529
3796;7;NON;RUE;SAINT GUILLAUME;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3293075246567883, 48.85493525205703], [2.3297880826051593, 48.85545552277292], [2.3297965993515946, 48.8554813311779]]}";48.8552054775, 2.32955684039
3797;7;NON;RUE;MONTALEMBERT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327618338158403, 48.856773422023174], [2.328510995004785, 48.856950901271176], [2.3285222113121398, 48.85695403366429], [2.32853284572767, 48.85695877988843], [2.328542667472772, 48.85696503694528], [2.328551463404691, 48.856972669049775], [2.328559042641956, 48.85698151057678], [2.3285984002606237, 48.857028465995256]]}";48.8568763828, 2.32812195823
3800;7;NON;RUE DE;BEAUNE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329301404464335, 48.857991939744124], [2.3296359431385176, 48.85847419219549]]}";48.858233066, 2.3294686738
3803;7;NON;RUE;SAINT THOMAS D AQUIN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3272006965260856, 48.85601495291879], [2.3272003702243986, 48.85601456638634], [2.3269481649628365, 48.85576624367651]]}";48.8558905825, 2.32707444779
3805;7;NON;RUE;ALLENT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.330613944158301, 48.85759338214128], [2.3309517985583454, 48.85807419915016], [2.330955326991999, 48.858083030053564], [2.330964261217575, 48.8580962967679]]}";48.8578442624, 2.33079013387
3807;7;NON;RUE DE;BELLECHASSE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323812415782649, 48.859267350131645], [2.324395346859906, 48.859882910067185], [2.3245010723224366, 48.85999245162078]]}";48.8596303242, 2.32415630126
3809;7;NON;RUE DE L;UNIVERSITE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331540195296075, 48.856347083844874], [2.3306106500037216, 48.85669713233086], [2.3299239817518487, 48.8569601311048], [2.329158633768132, 48.85725009718532], [2.328987288691582, 48.85731581126754]]}";48.8568305349, 2.33026339615
3811;7;NON;RUE DE L;UNIVERSITE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3278369277453046, 48.85774331778491], [2.32734683908108, 48.857931088231624], [2.327235990502065, 48.857969727518366], [2.3268698347008496, 48.8580911666035], [2.3261603389430334, 48.85832617462254], [2.325793898960421, 48.85845246306763], [2.325678739428838, 48.85848964889383], [2.32552331313735, 48.8585451680765], [2.3249423634971946, 48.85876104793522], [2.3246144629071153, 48.85888498024932], [2.324223070535169, 48.859032681665575], [2.3238555868461006, 48.85917195054246]]}";48.8584484688, 2.32584303138
3812;7;NON;RUE DE L;UNIVERSITE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323699046971478, 48.85922960263772], [2.323123886830747, 48.85944836178728]]}";48.8593389822, 2.3234114669
3815;7;NON;RUE DE;VERNEUIL;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329221633327807, 48.85794367266921], [2.3284442589888763, 48.85817750352504]]}";48.8580605881, 2.32883294616
3819;7;NON;RUE DE;LILLE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.330964261217575, 48.8580962967679], [2.3309676502070884, 48.8581034701605], [2.330969836236172, 48.85811109669891], [2.330970761914405, 48.85811897616153], [2.3309704029397036, 48.85812690168665], [2.330968768736328, 48.858134665203295], [2.330965902207469, 48.85814206289373], [2.330961878608896, 48.858148900544336], [2.3309568035732484, 48.85815499864441], [2.3309508103368306, 48.85816019709885], [2.330944056241726, 48.85816435943121]]}";48.8581331597, 2.33096369735
3822;7;NON;AVENUE;FREDERIC LE PLAY;VOIE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3046290762592707, 48.8539340841592], [2.3040031433458124, 48.85433734121452], [2.303192058113023, 48.85486063131791]]}";48.8543972426, 2.30391049293
3824;7;NON;AVENUE;FREDERIC LE PLAY;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.303192058113023, 48.85486063131791], [2.3031015607284964, 48.854919416391596]]}";48.8548900239, 2.30314680942
3841;7;NON;AVENUE;EMILE POUVILLON;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2990312271166413, 48.85747374365304], [2.298912929837614, 48.85753606329177], [2.29891597993762, 48.857543650883926], [2.2989179798995596, 48.85755158024815], [2.298918893249983, 48.85755970677605], [2.298918703332054, 48.85756788226356]]}";48.8575141071, 2.29896128536
3844;7;NON;AVENUE;SILVESTRE DE SACY;VOIE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.296962170587739, 48.85903601142235], [2.29696953630472, 48.85904162764337], [2.2973404844098226, 48.85929396628546]]}";48.859165188, 2.29715118403
3857;7;NON;AVENUE;CHARLES FLOQUET;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295816767189367, 48.8552401943134], [2.2956077504163868, 48.85537310054851]]}";48.8553066474, 2.2957122588
3861;7;NON;AVENUE;OCTAVE GREARD;VOIE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2936752743359854, 48.85661125011813], [2.2936360262559243, 48.85663096264374], [2.2935941040609076, 48.8566440593998], [2.2935506143625206, 48.85665019467393], [2.2935067051494165, 48.856649206514554], [2.293463535484089, 48.856641121005914], [2.2934222449073443, 48.856626151579526]]}";48.8566390408, 2.29354995749
3863;7;NON;AVENUE;JOSEPH BOUVARD;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.296315328013243, 48.85477669583109], [2.2961519006060267, 48.85466608634076]]}";48.8547213911, 2.29623361431
3867;7;NON;QUAI;VOLTAIRE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3303594966793253, 48.85926312316711], [2.3303109791170287, 48.85929928097216], [2.329807906055731, 48.85946121716133], [2.3297696287379632, 48.859472041575614], [2.3297336472538355, 48.85948900193527], [2.329700937606124, 48.8595116381882]]}";48.8593890129, 2.33003130196
3869;7;NON;QUAI;ANATOLE FRANCE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3295655627900933, 48.859516194435635], [2.3294039880449198, 48.859567668377515]]}";48.8595419314, 2.32948477542
3871;7;NON;QUAI;ANATOLE FRANCE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3292016158771967, 48.859632138971186], [2.328098533884895, 48.85997568343547]]}";48.8598039112, 2.32865007488
3875;7;NON;QUAI;ANATOLE FRANCE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329398439507232, 48.859586271079124], [2.329533033368317, 48.859617616540135]]}";48.8596019438, 2.32946573644
3878;6;NON;RUE DE;BUCI;ZONE DE RENCONTRE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.337031528025945, 48.853866307142184], [2.337071527171193, 48.853867918706264], [2.3371196156013405, 48.85387096190469], [2.3371677983150994, 48.85387053264301], [2.3372158248925583, 48.853866633152236], [2.337546292774109, 48.85381773005783], [2.3379145218414905, 48.853764170179836], [2.3380167142711086, 48.853748650776474], [2.3381182238503717, 48.85372915847364], [2.33824279521912, 48.85370552337802]]}";48.8538017715, 2.33763854007
3882;6;NON;PASSAGE DE LA;PETITE BOUCHERIE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3354383145131212, 48.85341273920168], [2.3355905714236895, 48.853595091995004], [2.335624709129345, 48.85363510057642], [2.3356794422143605, 48.853690278743166], [2.3358096865463005, 48.853843313064196], [2.3358520689798015, 48.85386380958405], [2.3359107438568874, 48.85394433609252], [2.3359248885596875, 48.85396376128964]]}";48.8536907285, 2.33568074889
3888;6;NON;RUE DE L;ECHAUDE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3365310127340537, 48.854671554144524], [2.336644828151875, 48.85485932031859], [2.336722087836778, 48.854987577369904], [2.336780318737691, 48.85507316159436]]}";48.8548734792, 2.33665392353
3905;6;NON;RUE DES;GRANDS AUGUSTINS;ZONE DE RENCONTRE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3409916307787886, 48.85469891479949], [2.340998479998048, 48.854706678451926], [2.3410490725719626, 48.85476177704636], [2.341103198578749, 48.854823092112845], [2.34113029176623, 48.85485136632489], [2.341190226801261, 48.854910329855585], [2.341382090785476, 48.85510482900303], [2.3414750537862767, 48.855184195077456]]}";48.8549466313, 2.34122835757
